label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
super_af2_bu2,34,0.9886173009872437,0.9599220156669617,0.7120088934898376,0.7056463360786438,0.8590654730796814,0.9739242196083069,0.945880651473999
super_af2_bu2,35,1.096090316772461,0.9535588026046753,0.7329609990119934,0.7214895486831665,0.8564194440841675,0.9734422564506531,0.9368985891342163
super_af2_bu2,36,1.0110877752304077,0.9597126841545105,0.6292727589607239,0.624967634677887,0.8138419389724731,0.9806023836135864,0.9507448673248291
super_af2_bu2,37,1.20585298538208,0.9365672469139099,0.8771700263023376,0.8675037026405334,0.8594056367874146,0.97795170545578,0.9449593424797058
super_af2_bu2,38,0.9874292612075806,0.959437370300293,0.6550174355506897,0.6476801633834839,0.8222102522850037,0.9825300574302673,0.9438021183013916
super_af2_bu2,39,0.995583176612854,0.9632402658462524,0.608936071395874,0.6059553623199463,0.8354465365409851,0.9783303141593933,0.9476030468940735
super_af2_bu2,40,0.9873512983322144,0.9601272344589233,0.7054012417793274,0.7020124793052673,0.8535587191581726,0.9778484106063843,0.9460930824279785
super_af2_bu2,41,1.2448945045471191,0.9359386563301086,0.8948685526847839,0.8877409100532532,0.8171036243438721,0.9816350340843201,0.9514593482017517
super_af2_bu2,42,1.0584605932235718,0.9546722769737244,0.6687352657318115,0.6622413396835327,0.8657374382019043,0.9788811802864075,0.9397086501121521
super_af2_bu2,43,0.9819052219390869,0.961230993270874,0.6540128588676453,0.6518168449401855,0.8516524434089661,0.9760239720344543,0.946682333946228
super_af2_bu2,44,1.0376290082931519,0.9587650895118713,0.6645210385322571,0.6613669991493225,0.8488640785217285,0.9758864045143127,0.94478440284729
super_af2_bu2,45,1.014818787574768,0.9600163102149963,0.6914063096046448,0.6861191391944885,0.8505033850669861,0.9763337969779968,0.9464738965034485
super_af2_bu2,46,1.0396251678466797,0.9598376154899597,0.6390416026115417,0.6331765651702881,0.8244720101356506,0.9802924394607544,0.9508993625640869
super_af2_bu2,47,1.0563311576843262,0.9563164710998535,0.6805156469345093,0.6757344603538513,0.8325886726379395,0.9787434935569763,0.9444379806518555
super_af2_bu2,48,1.0657529830932617,0.9579626321792603,0.6367429494857788,0.632813036441803,0.8320673108100891,0.978950023651123,0.9492106437683105
super_af2_bu2,49,0.9925581216812134,0.9616711735725403,0.6654385328292847,0.6621201634407043,0.8716326355934143,0.97127366065979,0.9426352381706238
super_af2_bu2,50,1.0094584226608276,0.9583355188369751,0.6998980045318604,0.695106029510498,0.8824788928031921,0.974096417427063,0.9452834129333496
